worm names,velc10,velc50,velc90,vel10,vel50,vel90,ampt10,ampt50,ampt90,waveL10,waveL50,waveL90,thicknessOne10,thicknessOne50,thicknessOne90,thicknessTwo10,thicknessTwo50,thicknessTwo90,thicknessMid10,thicknessMid50,thicknessMid90,ecc10,ecc50,ecc90,minRecRatio10,minRecRatio50,minRecRatio90,baekAmp10,baekAmp50,baekAmp90,baekAmpRatio10,baekAmpRatio50,baekAmpRatio90,angChRate10,angChRate50,angChRate90,area10,area50,area90,length10,length50,length90,width10,width50,width90,fatness10,fatness50,fatness90,bodyTrans10,bodyTrans50,bodyTrans90,HTBright10,HTBright50,HTBright90,pathMo2nd
unc-8_on_food,0.069497,-0.1392,-0.085476,0.079884,-0.13439,-0.098346,-0.79945,-0.15299,0.84373,-0.11382,0.32583,0.0020312,-0.21701,0.50735,0.28773,0.57064,0.22362,-0.28701,0.032517,-0.27877,-0.30896,0.64768,0.46529,0.43377,0.77198,0.85173,1.206,-0.86437,-1.1289,-1.3552,0.10037,0.39197,0.37161,-1.2108,-0.97864,-0.26601,-0.63571,-0.80519,-0.77548,-0.14458,-0.36432,-0.48322,-0.19898,-0.32783,-0.34927,-0.18067,-0.32969,-0.27534,-0.063325,-0.24719,-0.4786,1.1223,0.64121,0.25533,0.91158
unc-8_on_food,0.022721,-0.3694,-0.058385,0.021922,-0.31049,-0.057341,-0.4694,0.1236,1.1484,0.7401,0.70243,0.42464,-1.0029,0.71273,0.31887,0.86372,0.57003,-0.15714,0.34401,-0.039776,-0.162,0.53831,0.49657,0.38729,0.59906,1.0725,0.83287,-0.68162,-1.0317,-1.0101,-0.77191,-0.62012,-0.43058,-0.38495,-0.3697,-0.1755,-0.056656,-0.33316,-0.26755,0.1858,0.10187,0.073061,0.17517,-0.088568,-0.19073,0.22587,-0.13785,-0.1717,0.33,0.16106,-0.0020073,0.58861,-0.084043,-0.67193,-0.43433
unc-8_on_food,0.036679,-0.38234,-0.087234,0.06027,-0.48588,-0.1085,-0.62056,0.20303,0.6424,0.54181,0.79705,0.31054,1.1801,0.11519,-0.19702,-1.5752,-1.544,-0.057491,-0.23407,-0.60188,-0.67858,0.5602,0.54932,0.47587,0.34382,1.154,1.2822,-0.67369,-0.79906,-0.74378,-0.77191,-0.86348,-0.16966,0.38847,0.23769,-0.066587,-0.2595,-0.49433,-0.60508,0.12132,0.021583,-0.033414,-0.50085,-0.61832,-0.68504,-0.48913,-0.60393,-0.50497,0.23167,0.2291,-0.0020073,0.041896,-0.38809,-0.66149,-0.44288
unc-8_on_food,0.13169,-0.59033,-0.20333,0.16822,-0.64185,-0.23832,0.28539,0.98736,1.1661,1.128,0.84148,0.7769,1.1045,0.53045,-0.11452,0.40728,0.32897,-0.07904,0.23572,-0.16446,-0.053089,0.1795,0.38789,0.40805,-0.28215,0.33582,0.82799,0.17751,0.4737,1.2232,-0.77191,0.038626,0.61986,-0.05097,-0.096494,-0.12733,0.90197,0.64984,1.0264,0.66238,0.71399,0.81491,0.14197,-0.16132,-0.08171,-0.013224,-0.27202,-0.13791,0.13334,0.093018,-0.081439,0.47619,0.037554,-0.32277,-0.27328
unc-8_on_food,0.050638,-0.88603,-0.16303,0.05368,-1.1123,-0.17388,0.59918,1.0293,0.70905,0.65984,0.28448,0.28234,1.7997,1.1302,0.033805,-1.5908,-1.0198,0.4045,1.1555,0.76111,0.16961,0.12137,0.15984,0.10007,-0.42002,-0.16991,-0.087602,0.041257,-0.055875,-0.25799,-0.77191,-1.1701,-0.72912,-0.99533,-0.81459,-0.25331,1.0251,0.8297,0.51079,0.22954,0.2063,0.19723,1.1994,0.64625,0.14809,1.1506,0.55987,0.040221,0.084171,0.16106,0.077424,0.19997,-0.17316,-0.37197,-0.16521
unc-8_on_food,0.13572,-0.068232,-0.13133,0.16475,-0.008936,-0.17023,-0.5304,0.15835,1.1263,1.1514,1.6188,1.3643,0.37815,0.84071,-0.032773,0.1991,0.95682,0.17223,0.75803,1.0096,0.53753,0.72391,0.53916,0.36158,0.90629,1.291,1.0225,-0.57894,-0.67077,-0.21186,0.31909,0.57651,0.55938,-0.78801,-0.63874,-0.22253,1.6294,2.285,2.1569,0.82469,0.96661,1.0454,0.75788,0.90097,0.48757,0.62345,0.92288,0.32821,0.084171,0.2291,0.31572,-0.82427,-0.83946,-0.4977,0.53028
unc-8_on_food,0.097456,-0.38783,-0.17608,0.11716,-0.33813,-0.20393,-1.6565,-1.1474,0.55051,0.2116,0.64095,-0.0020556,-2.0799,-3.6872,-0.53994,-0.024254,-0.11772,-0.27896,1.3188,0.87851,0.24034,0.81289,0.50071,0.24083,1.9134,1.3572,1.0889,-1.6103,-2.0828,-2.3527,0.1662,-0.12345,0.0047313,-0.51804,-0.44862,-0.18789,0.40309,0.2061,-0.0142,-0.36814,-0.62643,-0.77905,1.3535,0.71201,0.21624,0.9534,0.51238,0.060113,0.62499,0.7054,0.63344,0.42711,0.10688,-0.20847,-0.71647
unc-8_on_food,-0.036773,-1.2421,-0.1041,-0.030333,-1.4787,-0.12379,-0.34259,0.25835,1.3454,0.953,1.1178,1.0619,1.1138,0.37178,-0.23478,-0.92266,0.15438,0.43122,0.98942,0.54061,0.49432,0.64827,0.48442,0.35415,0.99673,1.0209,0.81844,-0.59008,-0.7028,-0.75356,-0.10654,0.43135,0.18379,-0.73597,-0.6188,-0.21931,1.3296,1.0322,1.5662,0.66499,0.70924,0.77746,1.0135,0.4965,0.4682,0.88466,0.3878,0.32904,-0.60414,-0.92762,-0.95518,-1.2805,-0.68399,-0.22142,0.51763
unc-8_on_food,0.052711,-0.59033,-0.12865,0.054425,-0.8088,-0.13933,-0.72917,-0.5565,0.23412,-0.37928,0.49053,-0.059666,-1.7431,-2.6713,0.15474,-0.6816,0.35442,-4.26E-05,1.5154,1.4824,0.86193,0.65813,0.33361,0.14528,1.0273,0.41817,0.33409,-0.79279,-0.98071,-0.94083,0.57962,0.36897,0.28622,0.3794,0.36572,-0.042576,0.14337,0.046867,-0.12532,-0.20422,-0.39955,-0.44723,1.7613,1.3207,0.80766,1.0255,0.66289,0.15107,0.62499,0.77344,0.71287,-0.14025,-0.19167,-0.25881,1.4796
unc-8_on_food,0.080563,-0.12035,-0.032775,0.088245,-0.011377,-0.045539,-0.23957,-0.26507,0.29292,0.46217,0.005687,0.070115,1.428,0.6443,-0.23378,-0.90463,-0.62182,-0.39639,0.4328,0.065929,0.024567,0.30618,0.28958,0.24342,0.017771,0.23731,0.30584,-0.25805,-0.63368,-0.52371,-0.77191,-0.81972,-0.087093,0.21121,0.07122,-0.096532,0.085641,-0.13281,0.0556,0.054251,-0.08361,-0.16389,0.33984,0.063763,-0.019712,-0.0060503,-0.1474,-0.084624,-0.21082,-0.17915,-0.16087,-1.4622,-0.15356,0.22936,2.1553
unc-8_on_food,0.0079106,-0.28297,-0.015744,0.024299,0.010085,-0.046164,-2.3233,-1.8627,0.39316,-0.37768,0.40492,-0.32234,-1.2074,-0.58505,0.58478,-1.0578,0.5072,0.3406,0.44969,1.3209,0.90815,0.76814,0.42054,0.13159,1.7712,1.1969,0.5162,-1.9445,-2.2744,-2.4711,0.98885,0.83947,0.47137,-0.23314,-0.21691,-0.13747,-0.53211,-0.070893,-0.091737,-0.68889,-1.0195,-1.1355,0.37189,1.1621,0.80088,0.21112,0.98331,0.39477,0.62499,1.658,1.8249,-0.02188,-0.83946,-1.3592,0.72332
unc-8_on_food,0.066457,-0.13968,-0.083635,0.077945,-0.064928,-0.10402,-0.47205,0.061076,0.79896,0.50271,0.96394,0.30936,0.52466,1.4904,0.366,0.11503,0.67168,0.18485,0.15783,0.30715,0.099984,0.73432,0.45277,0.32716,1.1387,0.86084,0.72384,-0.68758,-0.45306,-0.13634,-0.77191,0.94131,0.61549,1.7794,1.2945,0.12008,-0.30069,0.13346,0.00031219,0.13146,0.018719,-0.040251,0.10053,0.20722,0.04741,0.062607,0.46655,0.06794,-0.30915,-0.51936,-0.79632,-0.73943,0.32657,0.89121,-0.33786
unc-8_on_food,0.086627,-0.36477,-0.15825,0.09332,-0.4727,-0.16917,0.26705,0.56925,0.20121,0.50954,0.016158,-0.70875,0.4876,0.50735,-0.28682,0.82663,-0.12449,-0.44174,-0.41455,-0.74935,-0.6389,0.41818,0.3193,0.23894,-0.27918,-0.13809,0.13669,-0.32999,0.16961,-0.17557,-0.77191,-0.086584,0.3699,0.29828,0.20007,-0.072364,-1.1424,-1.4135,-1.3671,-0.44602,-0.74878,-0.95828,-0.69173,-0.72903,-0.63693,-0.67134,-0.78599,-0.52614,-0.30915,-0.65545,-0.95518,-0.56758,-0.83946,-0.80226,-0.77175
unc-8_on_food,0.089174,-0.27887,-0.098051,0.12406,-0.31154,-0.12441,-1.6477,-1.0057,0.063562,-0.18655,0.65399,-0.039395,0.90799,-0.12444,-0.42722,0.27302,0.89742,0.070066,-0.51446,-0.85056,-0.70891,0.7853,0.62523,0.53008,1.8291,1.8483,1.714,-1.3638,-1.6739,-1.9022,0.095786,0.51417,0.52224,-0.19131,-0.23123,-0.1432,-0.9454,-1.1713,-1.0826,-0.27311,-0.55064,-0.72619,-0.83223,-0.86705,-0.76858,-0.66342,-0.74682,-0.47832,-0.11249,-0.38328,-0.55803,-0.43516,-0.83946,-0.66717,0.01364
unc-8_on_food,0.087468,-0.29132,-0.10707,0.097936,-0.16618,-0.12334,-0.58724,0.044032,0.54152,0.065497,0.24649,0.10384,0.24557,1.3294,0.33305,1.2581,0.33861,0.048835,-0.077033,-0.15138,-0.079177,0.44601,0.34822,0.37955,0.36162,0.31284,0.85222,-0.66305,-0.53766,-0.49936,-0.77191,0.14228,0.35931,-0.57417,-0.49412,-0.19676,-0.27318,-0.16014,-0.069863,-0.019306,-0.19409,-0.29102,-0.28852,-0.17533,-0.13864,-0.16091,-0.038693,-0.097951,-0.45665,-0.85957,-1.1935,-0.02188,0.028283,0.39555,0.51381
unc-8_on_food,0.021422,-0.37299,-0.074734,0.031614,-0.31588,-0.086593,-1.0553,-0.89686,-0.095543,-0.25023,0.16931,-0.40373,-1.0817,-0.67678,-0.21405,0.22142,-0.29356,-0.3984,-0.56877,-0.90557,-0.58574,0.66366,0.50317,0.39154,1.0068,1.0599,0.83883,-0.88185,-1.3181,-1.3497,-0.22547,0.24035,0.33966,2.1756,1.6074,0.178,-1.147,-1.3605,-1.2372,-0.40712,-0.70376,-0.89158,-0.92566,-0.90341,-0.62142,-0.93382,-0.89968,-0.53582,-0.063325,-0.31524,-0.39916,-0.1655,-0.48068,-0.61213,0.12237
unc-8_on_food,0.068648,-0.59033,-0.17025,0.076661,-0.64185,-0.19634,-1.0078,-0.66539,0.0062363,0.027653,0.3592,-0.053257,1.1772,0.47055,-0.19683,-0.64624,0.59831,0.24268,-0.027201,-0.35862,-0.46137,0.60881,0.49004,0.38939,0.83032,0.97436,0.94145,-0.98289,-1.1236,-1.3497,-0.77191,0.12556,-0.047252,1.9532,1.3319,0.12191,-0.52087,-0.7243,-0.83951,-0.15151,-0.36532,-0.49954,-0.30228,-0.37295,-0.49954,-0.12632,-0.37147,-0.36396,-0.063325,-0.38328,-0.63746,-0.13303,-0.50631,-0.57324,-0.24209
unc-8_on_food,0.050008,-0.59033,-0.099819,0.071021,-0.47031,-0.12873,-0.89673,-1.0248,-0.037471,0.29276,0.38274,0.15565,0.46472,0.2931,-0.21901,-1.0269,-0.95728,-0.21979,0.21865,-0.19381,-0.46579,0.71446,0.47841,0.37073,1.4445,0.8986,0.80395,-0.78818,-1.0514,-1.6248,0.15591,-0.043317,-0.22343,0.028199,-0.062685,-0.12319,-0.32162,-0.5662,-0.76992,-0.0096711,-0.17007,-0.23365,0.057597,-0.25701,-0.50433,-0.039723,-0.30982,-0.4254,-0.30915,-0.5874,-0.87575,-1.358,-0.67863,0.10982,-0.76785
unc-8_on_food,0.076588,-0.37243,-0.10255,0.091614,-0.47845,-0.12712,-0.66669,-0.20161,1.2947,0.69208,1.2279,0.77703,-1.2074,-0.67678,0.21904,0.66336,0.30312,0.025193,0.052257,0.065375,0.15712,0.7595,0.55059,0.44733,1.7379,1.3484,1.0927,-0.76597,-0.96888,-0.92994,0.15994,0.3803,0.25563,-0.15669,-0.17396,-0.14007,0.076284,0.11848,0.57789,0.43732,0.44373,0.51268,-0.13775,0.029553,0.071147,-0.082175,-0.10334,0.092377,-0.16166,-0.38328,-0.39916,-1.8509,-1.3304,-0.60157,-0.26531
unc-8_on_food,0.093676,-0.37836,-0.11623,0.11777,-0.32392,-0.13562,-1.9297,-0.70721,0.70978,0.13531,1.1514,0.73659,-1.8415,0.61146,0.14261,1.2581,0.1899,0.048835,-0.077033,-0.3149,0.10314,0.7471,0.59149,0.48622,1.2661,1.5207,1.6567,-1.5401,-1.3299,-0.93629,0.025589,0.32885,-0.078197,-0.98848,-0.81,-0.25282,-0.05356,-0.26745,0.5263,0.25753,0.165,0.12076,-0.31324,-0.34973,0.053077,-0.21493,-0.37445,0.07332,-0.35832,-0.65545,-1.0346,-0.93725,-0.062107,0.15517,0.3629
unc-8_on_food,-0.038701,-0.19511,0.0027735,-0.041663,-0.013136,-0.001112,-1.3249,-1.015,0.35401,-0.40407,0.41437,-0.18188,-1.1039,0.11999,0.17385,-1.397,-1.0614,-0.11914,-0.097964,0.038864,0.23366,0.754,0.47859,0.27094,1.5938,1.0945,0.69979,-1.4255,-1.4554,-1.5712,2.1016,1.0473,0.52108,1.8097,1.3536,0.15245,-0.88785,-0.63154,-0.62792,-0.36759,-0.61902,-0.70253,-0.21564,0.0038948,0.15895,-0.29057,0.02721,-0.05994,-0.063325,-0.11111,-0.16087,-1.3554,-0.17316,1.3771,1.0798
unc-8_on_food,0.084941,-0.59033,-0.17914,0.095219,-0.80786,-0.19931,-0.99688,-0.052589,0.48893,0.53638,0.57768,0.10452,-0.39188,0.22079,0.26034,1.4492,0.44381,-0.2154,0.0015552,-0.187,-0.35376,0.54666,0.50838,0.41609,0.50312,1.1283,1.1195,-0.98289,-1.349,-1.0065,-0.77191,-0.10866,0.045976,-0.58038,-0.44966,-0.18858,-0.55542,-0.69213,-0.75664,-0.12133,-0.31772,-0.38208,-0.24376,-0.29405,-0.37688,-0.24464,-0.36441,-0.34887,0.23167,0.2291,0.15686,-1.4228,-1.6278,-1.2349,-0.12728
unc-8_on_food,0.088678,0.10332,-0.080224,0.10198,0.19537,-0.10419,-1.0736,-0.6727,0.52874,-0.034117,0.74514,0.28394,1.2354,0.45855,-0.2006,0.95078,1.2208,0.17594,0.0021743,-0.26289,-0.39129,0.70668,0.54727,0.4562,1.2936,1.2703,1.3781,-0.97778,-1.1509,-1.2124,0.73671,0.68651,0.56882,1.094,0.77082,0.030335,-0.33367,-0.548,-0.6686,0.033313,-0.13036,-0.23611,-0.17564,-0.31975,-0.43664,-0.10789,-0.31305,-0.35918,-0.45665,-0.85957,-1.0346,-0.07597,-0.15212,-0.15228,0.47769
unc-8_on_food,0.082926,-0.59033,-0.15611,0.094235,-0.47356,-0.16692,-0.16391,-0.12071,0.13944,1.478,0.051304,-0.47362,1.5519,1.7084,0.33634,-1.2903,-0.065129,0.3137,0.87517,0.78407,0.27704,0.48127,0.15652,-0.099965,0.58582,0.019058,-0.3919,-0.49567,-1.0987,-0.54149,-0.77191,-0.78241,0.40694,0,0,0,0.082232,-0.096976,-0.35057,-0.31323,-0.57267,-0.69097,0.98862,0.67673,0.26432,1.1742,0.67025,0.1137,-0.25999,-0.51936,-0.87575,0.13865,0.95443,1.0187,-0.86143
unc-8_on_food,0.068648,-0.27887,-0.091791,0.081177,-0.14638,-0.1169,-1.6477,-1.187,0.091562,-0.37258,0.72785,0.074675,-0.2953,0.30487,0.015289,-2.0207,0.39152,0.52271,-0.13667,0.10396,-0.007307,0.77788,0.52415,0.35207,1.4993,1.303,1.1411,-1.4656,-1.6786,-1.6849,-0.15887,0.47266,0.42329,-0.9061,-0.7425,-0.23654,-0.74465,-0.48201,-0.48291,-0.30329,-0.55895,-0.60326,-0.33133,0.0194,-0.054688,-0.31539,0.016227,-0.071032,0.13334,0.16106,0.077424,-0.60379,-0.62419,-0.36202,-0.064803
unc-8_on_food,0.094382,-0.37944,-0.1495,0.11866,-0.32555,-0.16748,-1.2306,-0.28493,1.717,-0.044914,0.65702,0.15482,1.0007,0.15064,-0.27979,-0.14409,0.33861,0.22428,0.17918,0.078621,0.29666,0.70509,0.53601,0.41897,1.3246,1.2158,1.4083,-1.2868,-1.4601,-1.4554,0.35648,0.47286,0.32239,-0.051883,-0.094781,-0.12535,-0.41889,-0.19935,-0.17235,-0.14956,-0.34816,-0.46452,0.049874,0.051268,0.23447,-0.15822,-0.0037632,-0.072764,-0.16166,-0.38328,-0.63746,-0.9502,0.39257,0.48903,-0.19435
unc-8_on_food,0.081146,-0.12791,-0.11016,0.095103,-0.12168,-0.11967,-0.64985,1.069,1.9642,1.3008,1.4257,1.0434,1.5988,0.84203,-0.12561,1.6743,1.8626,0.48781,0.45252,0.052899,-0.11131,0.65927,0.61559,0.52754,1.0285,1.7914,1.8071,-0.88965,-1.0235,-0.86138,-0.77191,0.098982,0.29568,-0.36449,-0.33996,-0.17024,0.26626,0.03484,0.12906,0.60969,0.64023,0.67209,0.29772,-0.0069774,-0.19354,0.29653,-0.052432,-0.1216,-0.30915,-0.65545,-0.95518,0.80347,0.6154,0.35774,-0.064395
unc-8_on_food,0.10503,-0.36477,-0.15525,0.1267,-0.4727,-0.18127,-0.28832,0.4825,0.89636,0.077405,0.71592,0.19139,1.2911,0.50735,-0.28682,0.82663,-0.065129,-0.44174,-0.15029,-0.49743,-0.44782,0.73525,0.41514,0.388,1.5677,0.55897,0.77878,-0.38073,-0.71675,-0.83437,0.42521,0.085581,0.086113,0.69121,0.42128,-0.034757,-0.54583,-0.80299,-0.66539,0.07309,-0.064843,-0.15358,-0.42873,-0.5326,-0.49522,-0.32064,-0.51959,-0.35892,-0.21082,-0.51936,-0.71689,1.2344,0.52091,-0.19832,-0.47444
unc-8_on_food,0.059062,-1.0866,-0.17545,0.06176,-1.2642,-0.19493,-0.78812,-0.44558,0.47269,0.077484,0.22864,-0.15895,-0.021469,1.1794,0.015289,1.4492,0.23215,-0.37764,-0.12929,-0.50994,-0.50316,0.62791,0.47421,0.34054,0.78325,0.90888,0.60506,-0.69246,-1.2436,-1.4932,-0.77191,0.019708,0.2291,0,0,0,-0.66567,-0.95908,-1.0609,-0.23278,-0.47793,-0.63379,-0.36405,-0.53808,-0.53138,-0.30484,-0.54344,-0.46303,0.035006,-0.043067,-0.081439,-1.6624,-1.9702,-1.5528,-0.56864
unc-8_on_food,0.092249,-0.37998,-0.15503,0.11911,-0.4841,-0.18504,-0.64424,-0.38697,0.79403,2.607,0.39653,-0.13059,-0.80741,-0.85892,-0.27979,0.61501,0.57935,0.093537,0.47091,0.17639,-0.045053,0.61408,0.41054,0.32066,1.0129,0.67285,0.99725,-0.77347,-1.0196,-1.0001,-0.77191,0.078205,0.50436,1.1667,0.83257,0.04055,-0.077739,-0.16788,-0.39511,-0.23469,-0.44512,-0.58773,0.4296,0.15302,-0.14374,0.41917,0.15164,-0.17242,-0.25999,-0.51936,-0.4786,-0.16995,-0.26834,0.32687,-0.58738
unc-8_on_food,0.04906,-0.30638,-0.11165,0.06678,-0.34071,-0.12066,-0.93292,0.51112,1.9019,0.23018,1.3804,0.72854,1.1855,0.47585,-0.27013,-0.64618,-0.024806,-0.11914,0.35423,0.038864,-0.1683,0.82178,0.64614,0.58409,1.6363,2.1242,2.8167,-1.7291,-1.6229,-0.98986,-0.77191,0.54752,0.11918,1.1911,0.84714,0.041121,-0.087262,-0.32322,-0.43242,0.24999,0.19181,0.17071,0.12293,0.038902,-0.19271,0.11792,-0.13469,-0.29386,-0.21082,-0.51936,-0.87575,1.4947,2.2561,3.235,-0.57711
unc-8_on_food,0.10337,-0.095329,-0.11382,0.1166,0.02219,-0.13005,-1.0157,-0.098153,1.081,0.12801,0.69679,0.11522,1.1772,0.55219,0.015289,0.72086,1.9444,0.40736,0.0015552,-0.14968,-0.29588,0.73939,0.54203,0.39402,1.462,1.3493,1.0023,-0.94522,-1.4493,-1.368,0.15977,0.7178,0.53156,1.3663,0.91753,0.051945,-0.36948,-0.43377,-0.60446,-0.046108,-0.2548,-0.39301,-0.1827,-0.21421,-0.34427,-0.036974,-0.071069,-0.27939,-0.11249,-0.45132,-0.63746,-0.080343,0.30611,0.70715,0.85135
unc-8_on_food,0.080052,-0.37944,-0.12376,0.091134,-0.32555,-0.1386,-0.30825,0.33307,0.75231,0.087407,0.41962,0.21289,1.2458,1.3294,0.14261,1.3079,0.33861,-0.2003,0.075748,-0.26761,-0.35155,0.4775,0.44318,0.36853,0.29051,0.48113,0.73789,-0.47805,-0.4676,-0.94576,-0.77191,-0.7796,-0.43138,-1.2108,-0.9397,-0.27594,-0.09685,-0.34794,-0.31293,0.066068,-0.078162,-0.20428,-0.045691,-0.26971,-0.39988,-0.052244,-0.30257,-0.28536,-0.30915,-0.65545,-0.95518,0.14158,-0.10783,-0.053152,-0.6347
unc-8_on_food,0.061916,-0.59033,-0.12137,0.076438,-0.47226,-0.14157,-0.5924,0.066593,0.89899,0.38161,0.78019,0.26392,0.4876,0.67704,0.01475,1.0688,0.22362,-0.30592,-0.14253,-0.49743,-0.44782,0.64358,0.54509,0.44591,0.7374,1.2148,1.1408,-0.61699,-0.70183,-0.66315,-0.77191,0.1636,0.50856,-0.43061,-0.38156,-0.17712,-0.49976,-0.74151,-0.81231,0.076342,-0.047972,-0.10279,-0.36817,-0.47951,-0.47947,-0.28577,-0.48732,-0.41747,-0.35832,-0.72349,-1.114,0.47619,0.32657,0.021631,-0.72311
unc-8_on_food,0.096212,0.5748,-0.027556,0.11092,0.66908,-0.048461,-0.049598,-0.067284,0.41651,0.40637,0.60157,0.47923,1.2911,1.1674,0.085353,0.70052,0.22362,-0.13975,0.11396,-0.2455,-0.13962,0.60743,0.41499,0.22451,0.76472,0.6101,0.15252,0.10462,-0.39523,-0.49213,0.25154,0.28043,0.18695,0.66684,0.47627,-0.026555,-0.022258,-0.24411,0.017958,0.41785,0.37203,0.3126,-0.08296,-0.2352,-0.21444,0.040162,-0.20973,-0.16624,-0.30915,-0.65545,-0.95518,0.73003,0.41626,0.13161,0.3445
unc-8_on_food,-0.0091094,-0.80969,-0.057172,-0.0059843,-0.80635,-0.080102,-0.95952,-0.52474,0.96117,0.39064,1.1096,0.70583,1.0381,0.54008,-0.18231,0.95078,0.22292,-0.29074,-0.004977,-0.41719,-0.447,0.684,0.61007,0.51652,1.2168,1.7,1.5301,-0.81609,-1.1757,-0.78732,0.25897,0.60876,0.50604,0.50496,0.27827,-0.064437,-0.15588,-0.42703,-0.39776,0.35599,0.29006,0.24797,-0.2259,-0.4588,-0.50389,-0.2336,-0.46938,-0.34409,-0.40748,-0.65545,-0.79632,-1.4407,-1.2126,-0.46084,1.0719
unc-8_on_food,0.036926,-0.30452,-0.077599,0.029184,-0.21318,-0.072543,-0.41462,0.36493,0.66499,0.1847,0.33034,-0.25586,1.2911,0.67704,-0.15078,0.70052,0.76595,0.018206,-0.027615,-0.38681,-0.29013,0.56852,0.40764,0.24936,0.58153,0.58216,0.33729,-0.42043,-0.72005,-0.31673,-0.77191,0.32456,0.53651,-0.91752,-0.65915,-0.22815,-0.77166,-0.93475,-0.8228,-0.16917,-0.42192,-0.56897,-0.25891,-0.36618,-0.34927,-0.3364,-0.46013,-0.2901,-0.063325,-0.11111,-0.31973,0.039359,-0.83946,-0.95638,-0.67815
unc-8_on_food,0.044296,-0.59033,-0.094617,0.047805,-0.64185,-0.098019,-0.95808,0.53322,1.8613,1.6515,0.6526,0.22769,0.83196,1.4793,0.32967,1.6147,0.66358,-0.18731,0.12259,-0.029751,-0.29387,0.67045,0.54107,0.43081,0.90534,1.274,1.2268,-1.2026,-1.481,-1.1805,-0.77191,-0.90263,-0.16732,-1.0009,-0.79542,-0.24998,-0.41201,-0.42786,-0.55497,-0.010365,-0.15407,-0.25359,-0.038851,-0.1209,-0.28436,0.038197,-0.0060213,-0.21825,-0.11249,-0.11111,-0.39916,-0.04814,-0.5178,-0.57805,-0.75991
unc-8_on_food,0.067805,-0.36896,-0.10852,0.083925,-0.47584,-0.13449,-0.83929,-0.36107,1.2823,1.4996,1.1662,0.62858,0.69484,1.978,0.67284,2.1776,1.1846,0.18089,0.25956,0.01484,0.14763,0.76414,0.5636,0.44831,1.5011,1.4238,1.6427,-1.0542,-0.962,-1.2388,-0.77191,0.31174,0.20199,-0.81274,-0.66821,-0.22965,0.15708,0.076532,0.55074,0.26688,0.19262,0.16415,0.15087,-0.042164,0.093305,0.37277,0.12106,0.20844,-0.11249,-0.38328,-0.63746,-0.051577,-0.33523,-0.47693,0.013818
unc-8_on_food,0.093676,-0.37836,-0.16081,0.11515,-0.32392,-0.18245,-1.2169,-0.20156,0.83848,0.23596,0.66114,0.0061232,1.9673,1.3294,-0.01248,1.2581,1.1255,0.49891,0.42244,0.13859,-0.22236,0.66712,0.49011,0.42618,0.94394,1.0138,1.539,-1.2678,-1.4815,-1.4738,-0.77191,0.01025,-0.026548,0.15452,0.10168,-0.096704,-0.22672,-0.29222,-0.50533,-0.24781,-0.49171,-0.64726,0.3349,0.043512,-0.25121,0.28983,0.025799,-0.22699,-0.11249,-0.24719,-0.39916,-0.033924,-0.18485,-0.17726,-0.61368
unc-8_on_food,0.056666,-0.59033,-0.087469,0.061083,-0.46023,-0.1008,-0.96274,0.13641,0.78641,0.27338,0.93397,0.40559,0.14983,2.1715,0.511,1.6982,0.77441,-0.062807,0.2358,0.22971,0.55002,0.42319,0.50165,0.39913,0.023613,1.1342,0.95834,-1.3071,-1.0952,-0.42618,-0.77191,0.55306,0.43617,-0.33936,-0.31397,-0.1642,-0.4277,-0.36904,0.034561,-0.0057987,-0.13901,-0.20542,0.12683,0.12035,0.54456,0.075422,0.13928,0.18085,-0.35832,-0.5874,-0.87575,-0.73943,-0.50631,-0.17517,-0.53848
unc-8_on_food,0.063649,0.11751,-0.05416,0.071979,0.19745,-0.061933,-1.2495,-0.81647,0.56047,-0.20655,0.51436,-0.062972,-0.31592,-0.30203,-0.30684,-0.48438,1.7877,0.52795,-0.41455,-0.74935,-0.5725,0.72085,0.5586,0.45444,1.199,1.2916,1.2294,-1.1073,-1.357,-1.3223,0.1946,0.58235,0.36862,0,0,0,-0.98513,-1.1741,-1.0851,-0.23226,-0.4892,-0.6348,-0.69324,-0.69802,-0.5938,-0.66982,-0.67896,-0.42972,-0.11249,-0.38328,-0.4786,0.064571,-0.14848,-0.23004,0.42577
unc-8_on_food,0.071021,-0.59033,-0.14098,0.082187,-0.64185,-0.15473,-0.78479,0.00013283,0.58996,0.38858,0.38334,0.0073603,0.69484,0.47055,0.015289,-0.39201,0.59831,0.36317,0.10083,-0.14968,-0.007307,0.4946,0.37918,0.31693,0.39629,0.49777,0.63696,-0.77938,-0.725,-0.66263,-0.77191,0.015132,0.47514,-0.38285,-0.34562,-0.15002,-0.42104,-0.54097,-0.24685,-0.097197,-0.28592,-0.36021,-0.080827,-0.24472,-0.064033,-0.066327,-0.23181,-0.043536,0.035006,-0.043067,-0.16087,-0.62123,-0.83946,-0.72621,-0.26443
